id_local,id_distrit,desc_distr,id_barrio_,desc_barri,cod_barrio,id_seccion,desc_secci,coordenada,coordena_1,id_tipo_ac,desc_tipo_,id_situaci,desc_situa,id_vial_ed,clase_vial,desc_vial_,id_ndp_edi,id_clase_n,nom_edific,num_edific,cal_edific,secuencial,id_vial_ac,clase_vi_1,desc_via_1,id_ndp_acc,id_clase_1,nom_acceso,num_acceso,cal_acceso,coordena_2,coordena_3,id_agrupac,nombre_agr,id_tipo_ag,desc_tip_1,id_planta_,id_local_a,rotulo,id_secci_1,desc_sec_1,id_divisio,desc_divis,id_epigraf,desc_epigr,lng,lat
270446526,7,CHAMBERI,702,ARAPILES,,,43,440118.599999999976717,4476047.530000000260770,,Puerta Calle,,Abierto,454800,CALLE,ARAPILES,11039624,1,NUM,11,,40,,CALLE,ARAPILES,20013570,1,NUM,11,,,,0,,0,,PB,,SALA DE BINGO-ARAPILES,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.705918800000000,40.432920500000002
270544244,7,CHAMBERI,702,ARAPILES,,,36,440215.599999999976717,4476385.530000000260770,,Puerta Calle,,Abierto,114600,CALLE,BRAVO MURILLO,11039437,1,NUM,25,,60,,CALLE,DONOSO CORTES,20013462,1,NUM,1,,,,0,,0,,PB,,ACTIVIDAD COMERCIAL CONSISTENTE EN LA VENTA AL POR MENOR DE JUEGOS DE,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.704727100000000,40.435984099999999
270347244,7,CHAMBERI,702,ARAPILES,,,48,439964.599999999976717,4475717.530000000260770,,Puerta Calle,,Abierto,17200,CALLE,ALBERTO AGUILERA,11039720,1,NUM,12,,20,,PLAZA,CONDE DEL VALLE DE SUCHIL,20013622,1,NUM,1,,,,0,,0,,PB,,CODERE APUESTAS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.707633600000000,40.430248100000000
70001921,7,CHAMBERI,701,GAZTAMBIDE,,,12,439325.609999999986030,4476320.540000000037253,,Puerta Calle,,Abierto,293500,CALLE,FERNANDEZ DE LOS RIOS,11038855,1,NUM,79,,10,,CALLE,FERNANDEZ DE LOS RIOS,11038855,1,NUM,79,,,,0,,0,,PB,,PERFUMERIA JUTECO,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.715228900000000,40.435323400000001
270436903,7,CHAMBERI,701,GAZTAMBIDE,,,3,439619.599999999976717,4475892.540000000037253,,Puerta Calle,,Abierto,108600,CALLE,BLASCO DE GARAY,11038451,1,NUM,15,,20,,CALLE,BLASCO DE GARAY,11038451,1,NUM,15,,,,0,,0,,PB,,SALON DE JUEGOS RECREAPARK,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.711828799999999,40.431552000000003
270348471,7,CHAMBERI,701,GAZTAMBIDE,,,2,439474.599999999976717,4475897.540000000037253,,Puerta Calle,,Abierto,352700,CALLE,GUZMAN EL BUENO,11038432,1,NUM,13,,10,,CALLE,GUZMAN EL BUENO,11038432,1,NUM,13,,,,0,,0,,PB,,SALON ARGUELLES,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.713743199999999,40.431482899999999
290000523,7,CHAMBERI,701,GAZTAMBIDE,,,1,439211.599999999976717,4475934.540000000037253,,Puerta Calle,,Abierto,610000,CALLE,PRINCESA,11038403,1,NUM,70,,80,,CALLE,RODRIGUEZ SAN PEDRO,20013084,1,NUM,73,,,,0,,0,,PB,,SALON DE JUEGOS JM,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.716572000000000,40.431816099999999
280036039,7,CHAMBERI,701,GAZTAMBIDE,,,16,439508.599999999976717,4476406.540000000037253,,Puerta Calle,,Abierto,352700,CALLE,GUZMAN EL BUENO,11038981,1,NUM,67,,30,,CALLE,GUZMAN EL BUENO,11038981,1,NUM,67,,,,0,,0,,PB,,SALON DE JUEGO TREBOL,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.713228500000000,40.435983299999997
280038071,7,CHAMBERI,705,RIOS ROSAS,,,103,440702.599999999976717,4477001.530000000260770,,Puerta Calle,,Abierto,642000,CALLE,RIOS ROSAS,11041918,1,NUM,28,,50,,CALLE,PONZANO,20014526,1,NUM,61,,,,0,,0,,PB,,SALON DE JUEGOS PREMIUM,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.699293000000000,40.441583000000001
270116159,7,CHAMBERI,703,TRAFALGAR,,,51,440422.599999999976717,4475664.530000000260770,,Puerta Calle,,Abierto,313100,CALLE,FUENCARRAL,11039874,1,NUM,112,,10,,CALLE,FUENCARRAL,11039874,1,NUM,112,,,,0,,0,,PB,,LUCKIA,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.702359600000000,40.429531200000000
270431370,7,CHAMBERI,703,TRAFALGAR,,,51,440452.599999999976717,4475649.530000000260770,,Puerta Calle,,Abierto,106800,GLORIETA,BILBAO,11039860,1,NUM,4,,20,,GLORIETA,BILBAO,11039860,1,NUM,4,,,,0,,0,,PB,,SOLPARK,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.701988399999999,40.429414500000000
280036764,7,CHAMBERI,703,TRAFALGAR,,,53,440222.599999999976717,4475869.530000000260770,,Puerta Calle,,Abierto,391900,CALLE,JERONIMO DE LA QUINTANA,11039942,1,NUM,11,,20,,CALLE,JERONIMO DE LA QUINTANA,11039942,1,NUM,11,,,,0,,0,,PB,,SALON DE JUEGO NEVADA,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.704684100000000,40.431315800000000
280037292,7,CHAMBERI,703,TRAFALGAR,,,67,440580.599999999976717,4476235.530000000260770,,Puerta Calle,,Abierto,261400,CALLE,ELOY GONZALO,11040448,1,NUM,27,,10,,CALLE,ELOY GONZALO,11040448,1,NUM,27,,,,0,,0,,PB,,ARCADIA SAL0N DE JUEGOS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.700515100000000,40.434714000000000
280038765,7,CHAMBERI,706,VALLEHERMOSO,,,118,440241.599999999976717,4477576.540000000037253,,Puerta Calle,,Abierto,635300,AVENIDA,REINA VICTORIA,11042427,1,NUM,5,,20,,AVENIDA,REINA VICTORIA,11042427,1,NUM,5,,,,0,,0,,PB,,SALON NEVADA CUATRO CAMINOS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.704684100000000,40.446497399999998
270243791,7,CHAMBERI,706,VALLEHERMOSO,,,118,440283.599999999976717,4477498.540000000037253,,Puerta Calle,,Abierto,114600,CALLE,BRAVO MURILLO,11042380,1,NUM,95,,10,,CALLE,BRAVO MURILLO,11042380,1,NUM,95,,,,0,,0,,PB,,NO SOLICITADO,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.704208300000000,40.446115200000001
280038567,7,CHAMBERI,706,VALLEHERMOSO,,,118,440271.599999999976717,4477567.540000000037253,,Puerta Calle,,Abierto,223600,GLORIETA,CUATRO CAMINOS,11042383,1,NUM,1,,20,,GLORIETA,CUATRO CAMINOS,11042383,1,NUM,1,,,,0,,0,,PB,,OASIS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.704366900000000,40.446587000000001
270114998,7,CHAMBERI,702,ARAPILES,,,,440196.505422580172308,4476080.263352769427001,,,,,,CALLE,ARAPILES,,,NUM,5,,,,CALLE,ARAPILES,,,NUM,5,,,,,,,,,,SALON DE JUEGO NEVADA,,,,SALONES DE RECREO Y DIVERSION Y OTRAS ACTIVIDADES RECREATIVAS,932007,,-3.705078800000000,40.433214599999999
280037245,7,CHAMBERI,703,TRAFALGAR,,,,440706.719517406774685,4476303.850171729922295,,,,,,CALLE,SANTA ENGRACIA,,,NUM,73,,,,CALLE,SANTA ENGRACIA,,,NUM,73,,,,,,,,,,LAS VEGAS,,,,JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE),920001,,-3.699084700000000,40.435265299999998
270393205,8,FUENCARRAL-EL PARDO,804,EL PILAR,,,76,439701.619999999995343,4481018.559999999590218,,Puerta Calle,,Abierto,514425,AVENIDA,MONFORTE DE LEMOS,11046583,1,NUM,131,,10,,AVENIDA,MONFORTE DE LEMOS,11046583,1,NUM,131,,,,0,,0,,PB,,JUEGOS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.711491700000000,40.477642799999998
270129922,8,FUENCARRAL-EL PARDO,804,EL PILAR,,,66,439519.619999999995343,4480733.559999999590218,,Puerta Calle,,Abierto,601800,CALLE,PONFERRADA,11046438,1,NUM,9,,40,,CALLE,PONFERRADA,11046438,1,NUM,9,,,,0,,0,,PB,,TIENDA OFICIAL CODERE,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.713532600000000,40.474945699999999
280047406,8,FUENCARRAL-EL PARDO,804,EL PILAR,,,71,439458.619999999995343,4480814.559999999590218,,Puerta Calle,,Abierto,704100,CALLE,SARRIA,11046517,1,NUM,52,,20,,CALLE,SARRIA,11046517,1,NUM,52,,,,0,,0,,PB,,JUTECO,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.714140000000000,40.475749999999998
280047497,8,FUENCARRAL-EL PARDO,804,EL PILAR,,,77,439878.619999999995343,4481064.549999999813735,,Puerta Calle,,Abierto,514425,AVENIDA,MONFORTE DE LEMOS,11046612,1,NUM,119,,60,,AVENIDA,MONFORTE DE LEMOS,11046612,1,NUM,119,,,,0,,0,,PB,,JUEGOS MADRID,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.709210000000000,40.478130000000000
270130171,8,FUENCARRAL-EL PARDO,804,EL PILAR,,,73,439472.630000000004657,4480900.559999999590218,,Puerta Calle,,Abierto,514425,AVENIDA,MONFORTE DE LEMOS,11046557,1,NUM,157,,10,,AVENIDA,MONFORTE DE LEMOS,11046557,1,NUM,157,,,,0,,0,,PB,,BINGO SALA MONFORTE,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.714050000000000,40.476649999999999
280047511,8,FUENCARRAL-EL PARDO,804,EL PILAR,,,78,440289.619999999995343,4481150.549999999813735,,Puerta Calle,,Abierto,337350,CALLE,GINZO DE LIMIA,11046627,1,NUM,39,,20,,CALLE,GINZO DE LIMIA,11046627,1,NUM,39,,,,0,,0,,PB,,SALON DE JUEGO NEVADA,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.704429800000000,40.478849900000000
280047051,8,FUENCARRAL-EL PARDO,805,LA PAZ,,,41,440704.619999999995343,4482022.549999999813735,,Puerta Calle,,Abierto,291650,CALLE,FERMIN CABALLERO,11045870,1,NUM,7,,10,,CALLE,FERMIN CABALLERO,11045870,1,NUM,7,,,,0,,0,,PB,,LUCKIA APUESTAS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.699834500000000,40.486702500000000
280046889,8,FUENCARRAL-EL PARDO,803,PE�?�?�A GRANDE,,,28,439364.630000000004657,4481432.559999999590218,,Puerta Calle,,Abierto,291650,CALLE,FERMIN CABALLERO,11045672,1,NUM,76,,10,,CALLE,FERMIN CABALLERO,11045672,1,NUM,76,,,,0,,0,,PB,,LA CAIXA,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.714774100000000,40.481618200000000
280047018,8,FUENCARRAL-EL PARDO,803,PE�?�?�A GRANDE,,,23,438805.630000000004657,4481292.570000000298023,,Puerta Calle,,Abierto,382450,CALLE,ISLA DE ONS,11045584,1,NUM,20,,10,,CALLE,ISLA DE ONS,11045584,1,NUM,20,,,,0,,0,,PB,,SIN DEFINIR,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.721937200000000,40.480092800000001
280048559,8,FUENCARRAL-EL PARDO,806,VALVERDE,,,126,441790.619999999995343,4482728.540000000037253,,Puerta Calle,,Abierto,382700,CALLE,ISLA PARAGUA,31008069,1,NUM,16,,10,,CALLE,ISLA PARAGUA,31008069,1,NUM,16,,,,0,,0,,PB,,SAL0N DE JUEGO Y RECREATIVO,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.686792899999999,40.493152700000003
,8,FUENCARRAL-EL PARDO,804,EL PILAR,,,,440073.035425498906989,4481256.151488007977605,,,,,,AVENIDA,MONFORTE DE LEMOS,,,NUM,36,,,,AVENIDA,MONFORTE DE LEMOS,,,NUM,36,,,,,,,,,,GOLDEN PARK APUESTAS DEPORTIVAS (PLANTA ALTA CC LA VAGUADA),,,,LICENCIA DESCONOCIDA,,,-3.707023000000000,40.479832199999997
,8,FUENCARRAL-EL PARDO,804,EL PILAR,,,,440073.035425498906989,4481256.151488007977605,,,,,,AVENIDA,MONFORTE DE LEMOS,,,NUM,36,,,,AVENIDA,MONFORTE DE LEMOS,,,NUM,36,,,,,,,,,,GOLDEN PARK APUESTAS DEPORTIVAS (PLANTA BAJA CC LA VAGUADA),,,,LICENCIA DESCONOCIDA,,,-3.707023000000000,40.479832199999997
270532244,9,MONCLOA-ARAVACA,907,ARAVACA,,,74,433398.659999999974389,4478920.620000000111759,,Puerta Calle,,Abierto,320750,AVENIDA,GALAXIA,11056927,1,NUM,8,,10,,AVENIDA,GALAXIA,11056927,1,NUM,8,,,,0,,0,,PB,,BAR KUKO'S,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.785507800000000,40.458371300000003
280045314,9,MONCLOA-ARAVACA,907,ARAVACA,,,75,433888.650000000023283,4479044.610000000335276,,Puerta Calle,,Abierto,325400,CALLE,GARCIA DE LA PARRA,11057355,1,NUM,2,,40,,AVENIDA,OSA MAYOR,11057390,1,NUM,34,,,,0,,0,,PB,,AZAR CASINOS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.779394500000000,40.459550200000002
270028795,9,MONCLOA-ARAVACA,902,ARGUELLES,,,23,439131.599999999976717,4475772.540000000037253,,Puerta Calle,,Abierto,758300,CALLE,TUTOR,11052755,1,NUM,45,,10,,CALLE,MARQUES DE URQUIJO,31030185,1,NUM,12,,,,0,,0,,PB,,SALON DE JUEGO,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.717679300000000,40.430347500000003
270451506,9,MONCLOA-ARAVACA,902,ARGUELLES,,,14,439482.599999999976717,4475166.540000000037253,,Puerta Calle,,Abierto,610000,CALLE,PRINCESA,11052287,1,NUM,5,,50,,CALLE,PRINCESA,11052287,1,NUM,5,,,,0,,0,,PB,,SENTE,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.712933400000000,40.424895399999997
,9,MONCLOA-ARAVACA,901,CASA DE CAMPO,,,,438896.042617824859917,4474839.826503072865307,,,,,,PASEO,FLORIDA,,,NUM,2,,,,PASEO,FLORIDA,,,NUM,2,,,,,,,,,,QUEENS,,,,LICENCIA DESCONOCIDA,,,-3.720290799999999,40.421945699999988
270243792,9,MONCLOA-ARAVACA,,,,,,439371.204141641850583,4475513.821543510071933,,,,,,CALLE,PRINCESA,,,NUM,31,,,,CALLE,PRINCESA,,,NUM,31,,,,,,,,,,BINGO,,,,LOCAL SIN ACTIVIDAD,0,,-3.714754300000000,40.428052100000002
270142651,10,LATINA,1004,ALUCHE,,,111,435623.619999999995343,4471199.559999999590218,,Puerta Calle,,Abierto,769300,CALLE,VALMOJADO,11065159,1,NUM,231,,10,,CALLE,VALMOJADO,11065159,1,NUM,231,,,,0,,0,,PB,,CODERE,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.758467900000000,40.388948399999997
270286587,10,LATINA,1004,ALUCHE,,,130,435026.310115841624793,4471492.999727960675955,,Puerta Calle,,Baja Reunificacion,738500,CALLE,TEMBLEQUE,11065595,1,NUM,144,,20,,CALLE,TEMBLEQUE,11065595,1,NUM,144,,,,0,,0,,PB,,"LAS VEGAS JUEGOS Y APUESTAS, S.L.",R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.765561600000000,40.391503100000001
270567169,10,LATINA,1004,ALUCHE,,,121,435462.417599999986123,4471356.400000000372529,,Puerta Calle,,Abierto,621850,CALLE,QUERO,11065361,1,NUM,59,,5,,CALLE,QUERO,11065361,1,NUM,59,,,,0,,0,,PB,,ROTULO NO INFORMADO,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.760360000000000,40.390371799999997
280042656,10,LATINA,1004,ALUCHE,,,133,434931.619999999995343,4471929.570000000298023,,Puerta Calle,,Abierto,711200,CALLE,SESE�?�?�A,11065707,1,NUM,87,,30,,CALLE,ESCALONA,11065712,1,NUM,88,,,,0,,0,,PB,,LAS VEGAS JUEGOS CODERE APUESTAS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.766646900000000,40.395366199999998
280042163,10,LATINA,1004,ALUCHE,,,90,436064.609999999986030,4470830.559999999590218,,Puerta Calle,,Abierto,543700,CALLE,OCA�?�?�A,11064665,1,NUM,63,,10,,CALLE,OCA�?�?�A,11064665,1,NUM,63,,,,0,,0,,PB,,SALON DE JUEGOS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.739202400000000,40.388893400000001
270402306,10,LATINA,1004,ALUCHE,,,133,434916.619999999995343,4471960.570000000298023,,Puerta Calle,,Abierto,711200,CALLE,SESE�?�?�A,20079414,1,NUM,50,,10,,CALLE,SESE�?�?�A,20079414,1,NUM,50,,,,0,,0,,PB,,SALA ALUCHE BINGO,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.703790200000000,40.416775399999999
270413080,10,LATINA,1004,ALUCHE,,,133,435084.619999999995343,4471993.570000000298023,,Puerta Calle,,Abierto,371700,CALLE,ILLESCAS,31054771,1,NUM,18,E,10,,CALLE,ILLESCAS,31054771,1,NUM,18,E,,,0,,0,,PB,,SPORTIUM SALA DE JUEGOS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.764952199999999,40.396068100000001
270030531,10,LATINA,1004,ALUCHE,,,95,435536.609999999986030,4470839.559999999590218,,Puerta Calle,,Abierto,543700,CALLE,OCA�?�?�A,11064817,1,NUM,1,,70,,CALLE,OCA�?�?�A,11064817,1,NUM,1,,,,0,,0,,PB,,SALON DE JUEGOS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.732388799999999,40.388794599999997
280042227,10,LATINA,1004,ALUCHE,,,84,436969.599999999976717,4471501.549999999813735,,Puerta Calle,,Abierto,777860,CALLE,VIA CARPETANA,11064476,1,NUM,324,,10,,CALLE,VIA CARPETANA,11064476,1,NUM,324,,,,0,,0,,PB,,(POR DETERMINAR),R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.742692900000000,40.391735500000003
270143296,10,LATINA,1004,ALUCHE,,,129,435090.619999999995343,4471690.570000000298023,,Puerta Calle,,Abierto,468600,CALLE,MAQUEDA,11065564,1,NUM,34,,10,,CALLE,MAQUEDA,11065564,1,NUM,34,,,,0,,0,,PB,,APUESTAS DEPORTIVAS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.764880500000000,40.393273499999999
285019350,10,LATINA,1004,ALUCHE,,,128,435340.619999999995343,4471663.570000000298023,,Puerta Calle,,Abierto,371700,CALLE,ILLESCAS,11065537,1,NUM,46,,10,,CALLE,ILLESCAS,11065537,1,NUM,46,,,,0,,0,,PB,,LAS VEGAS JUEGOS Y APUESTOS SL,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.761920800000000,40.393014899999997
270305481,10,LATINA,1004,ALUCHE,,,109,435878.609999999986030,4471389.559999999590218,,Puerta Calle,,Abierto,126900,CALLE,CAMARENA,11065115,1,NUM,119,,10,,CALLE,CAMARENA,11065115,1,NUM,119,,,,0,,0,,PB,,SPORTIUM APUESTAS DEPORTIVAS SA,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.755404300000000,40.390666000000003
270347018,10,LATINA,1004,ALUCHE,,,84,436917.599999999976717,4471424.549999999813735,,Puerta Calle,,Abierto,777860,CALLE,VIA CARPETANA,11064479,1,NUM,340,,30,,CALLE,VIA CARPETANA,11064479,1,NUM,340,,,,0,,0,,PB,,R0TULO NO INFORMADO,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.743390000000000,40.390947699999998
280043025,10,LATINA,1005,CAMPAMENTO,,,146,434529.630000000004657,4472207.580000000074506,,Puerta Calle,,Abierto,321550,CALLE,GALICIA,11066112,1,NUM,14,,10,,CALLE,GALICIA,11066112,1,NUM,14,,,,0,,0,,PB,,CODERE APUESTAS,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.771496700000000,40.397898800000000
270357727,10,LATINA,1007,LAS AGUILAS,,,191,434709.609999999986030,4470021.570000000298023,,Puerta Calle,,Abierto,399800,CALLE,JOSE DE CADALSO,11068250,1,NUM,74,,10,,CALLE,JOSE DE CADALSO,11068250,1,NUM,74,,,,0,,0,,PB,,SPORTIUM,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.769261500000000,40.378266199999999
100000133,10,LATINA,1007,LAS AGUILAS,,,174,433825.241482884273864,4470060.137483145110309,,Agrupado,,Abierto,546100,CALLE,OLIVA DE PLASENCIA,11067778,1,NUM,1,,0,,CALLE,OLIVA DE PLASENCIA,11067778,1,NUM,1,,433834.619999999995343,4470066.580000000074506,99000276,CENTRO COMERCIAL SAN IGNACIO,1,Centro Comercial,PB,E438,AZAR CASINOS (LOCAL 438 Y 439) (L-340),R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.779563300000000,40.378500799999998
280041338,10,LATINA,1001,LOS CARMENES,,,1,436933.599999999976717,4471871.549999999813735,,Puerta Calle,,Abierto,147050,GLORIETA,LOS CARMENES,11058823,1,NUM,1,,60,,GLORIETA,LOS CARMENES,11058823,1,NUM,1,,,,0,,0,,PB,,POR DETERMINAR,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.743072600000000,40.395253300000000
285020284,10,LATINA,1001,LOS CARMENES,,,6,438537.599999999976717,4473266.540000000037253,,Puerta Calle,,Abierto,270500,PASEO,ERMITA DEL SANTO,20075188,1,NUM,48,,210,,PASEO,ERMITA DEL SANTO,20075188,1,NUM,48,,,,0,,0,,PB,,BAR SPORTIUM,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.724651000000000,40.406843500000001
280041527,10,LATINA,1002,PUERTA DEL ANGEL,,,36,437589.609999999986030,4473748.549999999813735,,Puerta Calle,,Abierto,603600,AVENIDA,PORTUGAL,11061851,1,NUM,131,,10,,AVENIDA,PORTUGAL,11061851,1,NUM,131,,,,0,,0,,PB,,BINGO MADRID,R,"ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",92,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS,920002,,-3.736328700000000,40.411695199999997
